Unnamed: 0,appliance,footprint
501,Washing machine,"[   6.   160.  -157.     2.   215.  -236.    -7.    33.    13.     4.
    2.    -5.    -6.    29.   155.  -161.    79.    67.  -194.   -16.
  219.  -166.   -21.   170.  -192.    40.   158.  -172.   -12.   179.
    0.  -191.5  202.5 -189.     2.   181.  -185.     5.   194.  -179.
  -23.     0.   183.  -191.    16.   153.  -157.     7.    98.   -89.
  -57.   101.   -52.     0.    82.  -106.    21.   -28.   168.  -212.
   15.   186.  -146.    16.   116.  -168.   235. ]"
502,Washing machine,[]
503,Washing machine,[]
504,Washing machine,[7.]
505,Washing machine,[]
506,Washing machine,[0.]
507,Washing machine,[-1.  0. -1.]
508,Washing machine,[1. 0.]
509,Washing machine,[1. 0.]
510,Washing machine,[0. 4.]
511,Washing machine,[0.]
512,Washing machine,[-1.  1.]
513,Washing machine,[0. 6.]
514,Washing machine,[-3.]
515,Washing machine,[0.]
516,Washing machine,"[  39. -286.  284.  -50. -249.   18.  268. -281.    5.   -3.   -4.   -3.
  275. -277.   11.  303. -283.   -3.  320. -325.    7.  301. -322.   -6.
  296. -292.    0.    0.   11.    6.  178. -186.    7.  286. -286.   -3.
  264.    7. -282.  279. -258.  -37.   14.    0.   16.    0.  -14.    6.
   51.  234. -281.  -11.  317. -328.   28.  251. -251.   -7.  282. -276.
   -3.  226. -255.   19.  252.    0. -255.    0.  137. -149.  282. -285.
    5.  224.   52. -272.    0.  292. -263.]"
517,Washing machine,[ -4.  12. -15.  -2.]
518,Washing machine,[-1.  1.]
519,Washing machine,[0.]
520,Washing machine,[]
521,Washing machine,[]
522,Washing machine,[]
523,Washing machine,[]
524,Washing machine,[]
525,Washing machine,[]
526,Washing machine,[]
527,Washing machine,[]
528,Washing machine,[0.]
529,Washing machine,[]
530,Washing machine,[0. 2. 0.]
531,Washing machine,[]
532,Washing machine,[]
533,Washing machine,[]
534,Washing machine,[5.]
535,Washing machine,[0.]
536,Washing machine,[]
537,Washing machine,[]
538,Washing machine,[]
539,Washing machine,"[-219.  -11.  230. -205.    4.  221. -222.  -23.  198. -186.    1.   90.
  -56.  -17.  -30.   -4.   33.  112.   71. -184.  -24.  215. -173.   -9.
  206. -224.   -7.  179. -197.    2.  209. -202.   -1.  214. -215.    2.
  231. -193.  -17.  147. -163.    5.  108.  -86.  -23.  149.    8. -192.
  166.   98. -216.  -11.  151. -180.   35.  173. -201.    5.  219. -252.
   13.  206. -209.   -3.  218. -239.   14.  165. -151.   25.  142. -132.
  -16.  173.   42. -191.  130.]"
540,Washing machine,[]
541,Washing machine,[0.]
542,Washing machine,[]
543,Washing machine,[ 0.  0.  0. -5.]
544,Washing machine,[16.  2.  0.]
545,Washing machine,"[35. -5. -2. -8.  8. -2.  0. -3.  3.  4. -6.  4. -7. -1.  0. 13. -3. -1.
 -4. -8. -2.  4. -3.  6. -5.  3. -4.  3.  6. -8.  3. -1.  2. -5.  6. -3.
 -2.  4. -9.  7.  5. -4. -3.  1.  1.  3. -3.  0.]"
546,Washing machine,[3. 0.]
547,Washing machine,[]
548,Washing machine,[]
549,Washing machine,[]
550,Washing machine,[0. 6.]
551,Washing machine,[1.]
552,Washing machine,[2.]
553,Washing machine,[-2.]
554,Washing machine,"[24. -1. -4.  1.  4. -7.  7. -3. -7.  5.  1.  2. -6.  1. -4.  5. -4.  4.
 -5. -1.  7. -5.  0.  2. -3. -2.  5. -5.  3.  4. -7.  1.  3. -3.  4. -4.
  3. -5.  0.  4.  1.  1. -2. -5.  0.  7.  1.]"
555,Washing machine,[]
556,Washing machine,[ 0. 12. -9.]
557,Washing machine,[]
558,Washing machine,[]
559,Washing machine,[]
560,Washing machine,[-5. 22.]
561,Washing machine,[]
562,Washing machine,[]
563,Washing machine,[]
564,Washing machine,[]
565,Washing machine,[]
566,Washing machine,[  6. -27.]
567,Washing machine,[ 0. 13.]
568,Washing machine,[ 34. -29.]
569,Washing machine,[]
570,Washing machine,[]
571,Washing machine,[]
572,Washing machine,[]
573,Washing machine,[1.]
574,Washing machine,[]
575,Washing machine,[ 0.  0. -1.]
576,Washing machine,[]
577,Washing machine,[]
578,Washing machine,[]
579,Washing machine,[]
580,Washing machine,[0.]
581,Washing machine,[9.]
582,Washing machine,"[ 28.  -9.   0.   1.  -4.  -4.   2.   0.   0.  -3.  -7.   3.   5.  -7.
   4.  -2.  -6.   2.   3.  -4.   2.  -2.   8. -11.   2.   0.   0.   5.]"
583,Washing machine,[-1.  3.  2.]
584,Washing machine,[0.]
585,Washing machine,[]
586,Washing machine,[]
587,Washing machine,[0.]
588,Washing machine,[3.5]
589,Washing machine,[-5.  5. -4.  5.  1.  1. -3.  1. -4.  9.]
590,Washing machine,[-3. -1. -2. -6.]
591,Washing machine,[0.]
592,Washing machine,[  7.  -4. -11.  -1.   4.   3.  -9.   0. -11.  -4.  -1.  16.  83.]
593,Washing machine,[]
594,Washing machine,[ 12. -34.   1.  22.]
595,Washing machine,[0.]
596,Washing machine,[1. 0.]
597,Washing machine,[]
598,Washing machine,[0.]
599,Washing machine,[]
600,Washing machine,[]
601,Washing machine,[]
602,Washing machine,[]
603,Washing machine,[]
604,Washing machine,[]
605,Washing machine,[]
606,Washing machine,[1.]
607,Washing machine,[0.]
608,Washing machine,[0.]
609,Washing machine,[0. 0. 0. 0. 0. 0.]
610,Washing machine,[1.]
611,Washing machine,[]
612,Washing machine,[]
613,Washing machine,[1.]
614,Washing machine,[-3.  5. -3.  1.  6.  8.]
615,Washing machine,[]
616,Washing machine,[]
617,Washing machine,[]
618,Washing machine,[0.]
619,Washing machine,[]
620,Washing machine,[1.]
621,Washing machine,[]
622,Washing machine,[]
623,Washing machine,[]
624,Washing machine,[]
625,Washing machine,[]
626,Washing machine,[1.]
627,Washing machine,"[  7.  -3.   1.  -5.  -2.  -1.  -8. -11.   1.  -5.  -2.   3.   1.  -4.
   5.   0.  -3.  -5.   1.]"
628,Washing machine,[]
629,Washing machine,[]
630,Washing machine,[]
631,Washing machine,[]
632,Washing machine,[]
633,Washing machine,[]
634,Washing machine,[]
635,Washing machine,[]
636,Washing machine,[ -37.  -87.  196.   44. -242.  268. -247.  -32.]
637,Washing machine,[25.]
638,Washing machine,[]
639,Washing machine,[]
640,Washing machine,[]
641,Washing machine,[2.]
642,Washing machine,[-1. -1.  7.  1.  1.  0. -2. -2.  0. -3.  3. -3.  2.]
643,Washing machine,[]
644,Washing machine,[]
645,Washing machine,[-30.  23.]
646,Washing machine,[]
647,Washing machine,[16.]
648,Washing machine,[29. 27.]
649,Washing machine,[-4.]
650,Washing machine,[-5.  5.  6.  0. -1.  1. -4.  1.  2. -2. -1.  1. -3.]
651,Washing machine,[]
652,Washing machine,[32. 12.]
653,Washing machine,[-13.   6.]
654,Washing machine,[ 41. -30.]
655,Washing machine,[0.]
656,Washing machine,[ 3. -3.]
657,Washing machine,"[ 1. -2.  0. 22. 13.  9. -3. 15. -4. -1.  3. -4. -2.  2. -2. -1.  1.  0.
  1. -3.  2.  0. -5.  1.  1.  2. -2.  1. -3.  0.  1. -2.  4. -1.  0.  0.
  2. -3.  2.  2. -4.  1. -1.  2. -2.  0. -1.  2.  3. -3.  0. -2. -1.  0.
  3.  1.]"
658,Washing machine,[-1.  0. -2.  0.]
659,Washing machine,[]
660,Washing machine,[ 5. -4.]
661,Washing machine,[]
662,Washing machine,[]
663,Washing machine,[]
664,Washing machine,[]
665,Washing machine,"[-293.   -4.  325. -332.   -9.  338. -331.   24.  280. -270.  -27.  336.
 -339.   18.  333. -350.   13.  344. -373.    0.  343. -311.  -42.    8.
   72.  -76.   -4.   27.    3.  -23.  291. -262.  -20.  288. -314.    9.
  278. -276.   -2.  345. -337.    4.  231. -228.  -28.  346. -310.  -12.
  318. -330.   11.  233. -233.    3.  130. -181.    4.  354.  -67. -289.
   10.  294. -289.  396. -342.  -27.  -18.  312. -315.   21.  326.    0.
 -300.  299. -310.   -3.  295.    0.]"
666,Washing machine,[]
667,Washing machine,[-2. -2.]
668,Washing machine,"[ 201. -220.   11.  264. -281.   -4.  338. -333.   25.  287. -306.   -3.
  312. -304.   -7.  344. -316.    3.   92.  -93.  -22.  106.  177. -265.
   81.  162. -239.  -20.  230. -232.   -8.    0.    6.    0.  291. -275.
    2.  230.    0. -217.  283. -282.    6.  231. -266.   14.  298. -313.
   11.  306.  -95. -209.  325. -187. -105.  -28.   56.  -59.  -12.   39.
  -24.   14.  224. -220.  -18.  270. -272.    0.  172. -180.    5.  293.
 -284.   -1.  267. -287.   -6.  282.]"
669,Washing machine,[]
670,Washing machine,[-6.  1. -4.  4.]
671,Washing machine,[ 0. -8.  8.]
672,Washing machine,[]
673,Washing machine,[173.]
674,Washing machine,[ 531.   -7. -188.  151.   22. -125.  142.   -6. -130.]
675,Washing machine,"[-118.   54.   73. -113.   -1.  131. -171.  101.   53. -140.   -9.  135.
   19. -145.  116.   14. -159.  204.   -6. -124.   95.    4. -141.    0.
  146.   -3. -124.  149.    6. -151.  123.   56. -161.   78.   67. -141.
  157.  -41. -143.   -3.  159.  -15. -123.  138.  -29. -131.  121.   28.
 -144.  146. -101.  -69.  151.    5. -124.  151.    8. -159.  194.  -84.
 -109.  254.  -91. -163.  189.  -60. -147.   -8.  122. -110.  -23.  138.
   13. -137.  144.  -48.  -92.  129.   23. -138.  118.    4. -121.   54.
   53. -121.  104.   35. -128.   59.   80. -176.  121.   42. -150.   10.
  131.    0. -150.  181.  -25. -151.  165.  -12. -145.  175.  -44. -129.
  179.  -59. -132.   18.  105. -110.   41.   98. -151.   61.   97. -133.
   44.   99. -164.   16.  159. -145.  152. -168.  207.  -54. -177.  120.
   28.   34.]"
676,Washing machine,[18. -5.]
677,Washing machine,[9. 8.]
678,Washing machine,[ 6.  0. -2.]
679,Washing machine,[  5. -17.]
680,Washing machine,[]
681,Washing machine,[]
682,Washing machine,[ 1. 13.]
683,Washing machine,[2.]
684,Washing machine,[ 1. -4.  1. -1.]
685,Washing machine,[0. 0. 5.]
686,Washing machine,[-8.  6.]
687,Washing machine,[]
688,Washing machine,[-1.  0.]
689,Washing machine,[]
690,Washing machine,[]
691,Washing machine,[]
692,Washing machine,[25. -3.]
693,Washing machine,[-28.]
694,Washing machine,[ 0.  5. -7.]
695,Washing machine,[1. 0. 2.]
696,Washing machine,[]
697,Washing machine,[17.  0.]
698,Washing machine,[-28.  33.]
699,Washing machine,[ 31. -15.]
700,Washing machine,[ 22. -23.]
701,Washing machine,[]
702,Washing machine,[-3. 31.]
703,Washing machine,[-8. -8.]
704,Washing machine,[ 5. 12.]
705,Washing machine,[]
706,Washing machine,[ 0.  2. 11.]
707,Washing machine,[]
708,Washing machine,[]
709,Washing machine,[10. 16.]
710,Washing machine,[ 50. -61.  14.   7.  22.]
711,Washing machine,[48.]
712,Washing machine,[2. 0. 0.]
713,Washing machine,[-2.  3.]
714,Washing machine,[0.]
715,Washing machine,[  0. -46.  29.   3.   2.   0. -39.  27.  43.]
716,Washing machine,[ 41. -52.]
717,Washing machine,[]
718,Washing machine,[]
719,Washing machine,[-1.  2.]
720,Washing machine,[2.]
721,Washing machine,[16.  0.  0.  0.]
722,Washing machine,[1. 5.]
723,Washing machine,[-1.  3.]
724,Washing machine,[]
725,Washing machine,[]
726,Washing machine,[-5.  8.]
727,Washing machine,[1.]
728,Washing machine,[]
729,Washing machine,[]
730,Washing machine,[]
731,Washing machine,"[ 137.   20. -165.  113.   38. -163.  129.   36. -139.   -2.  130. -133.
    1.  119.  -97.  -42.  156.  119. -252.  158.   -1. -150.  166.  -42.
 -133.   99.   71. -196.   77.   93. -157.  123.   36. -153.  121.   34.
 -151.  -21.  134.  -13. -105.  139.   22. -176.  169.    9. -157.  206.
  -69. -159.  149.   11. -150.   80.   44. -137.  146.   -5. -110.   67.
   61. -143.   72.   52.  -93.  -17.  122.   36. -163.  137.    2. -140.
  119.   22. -172.  142.    7. -118.  300. -166. -132.  135.  -36. -114.
   99.   38. -132.   94.   40. -140.   24.  140. -145.  -27.  132.   35.
 -154.  182.   -1. -179.  148.  -75.  -51.  120.  -43.  -96.  142.   10.
 -154.   74.   68. -144.   69.  102. -162.   49.   66. -109.  -16.  182.
 -187.   -4.   96.   45. -148.  130.   59. -173.  166.  -18. -153.  180.
  -19. -182.  192.  -28. -148.   -9.  138. -149.   10.  151. -133.   -3.
  246. -243.  -13.  162.   10. -171.  168.  -20. -135.  180.  -51. -145.
  183.   -7. -170.  207.  -87. -112.    6.  109. -121.   16.  117. -110.
  -11.  168.   11.   34.  -64.  -91.  111.   -7. -160.  119.   52.]"
732,Washing machine,[]
733,Washing machine,[14.]
734,Washing machine,[17.]
735,Washing machine,[]
736,Washing machine,[]
737,Washing machine,[-14.]
738,Washing machine,[]
739,Washing machine,[ 13. -27.]
740,Washing machine,[]
741,Washing machine,[]
742,Washing machine,[]
743,Washing machine,[]
744,Washing machine,[21. -5.]
745,Washing machine,[]
746,Washing machine,[]
747,Washing machine,[]
748,Washing machine,[]
749,Washing machine,[2.]
750,Washing machine,[-2.  3.  5.]
751,Washing machine,[0.]
752,Washing machine,[0.]
753,Washing machine,"[ 2. -4. -1.  0.  2. -2. -5.  0.  8. -2.  0.  0.  0.  3. -5.  1.  0. -2.
  2.  4. -1. -5.  4.  2. -4.  4. -2.]"
754,Washing machine,[1. 0. 0.]
755,Washing machine,[]
756,Washing machine,[31.]
757,Washing machine,[]
758,Washing machine,[5. 7.]
759,Washing machine,[ -15.   -8.    0. -159.  167.  -31.]
760,Washing machine,[28.]
761,Washing machine,[]
762,Washing machine,[]
763,Washing machine,[]
764,Washing machine,[]
765,Washing machine,[-6. 11.  0. -3. -4.  3.]
766,Washing machine,[]
767,Washing machine,[]
768,Washing machine,[]
769,Washing machine,[]
770,Washing machine,[ -7.  34. -40.  24. -46.   8.  41.]
771,Washing machine,[]
772,Washing machine,[0. 0. 0.]
773,Washing machine,"[  17.  -38.   26.   -9.  -14.   -2.  257. -260.   -2.  241. -247.  -13.
  213. -195.   -1.    0.   -9.   11.  249. -249.   23.  210. -228.    4.
  259. -235.  -22.  167. -163.   10.  204. -196.  -23.  307.  -43. -247.
  -27.  233. -213.    1.  257. -267.   -8.  224. -227.    1.  249. -243.
   14.  265. -261.   11.  235. -243.   -2.  262. -278.   -7.  303. -294.
   -5.  308. -283.  -34.   12.    2.   -9.   21.  -20.  -11.    3.  229.
 -244.   -3.  250. -227.   -3.  218.]"
774,Washing machine,[ 0. -1.  1. -2.  2.  3.]
775,Washing machine,[]
776,Washing machine,[0.]
777,Washing machine,[2.]
778,Washing machine,[0.]
779,Washing machine,[]
780,Washing machine,[]
781,Washing machine,[]
782,Washing machine,[]
783,Washing machine,[]
784,Washing machine,[-199.  216.]
785,Washing machine,[]
786,Washing machine,[]
787,Washing machine,[]
788,Washing machine,[  31. -210.  146.   22.  -22.   16.]
789,Washing machine,[]
790,Washing machine,[]
791,Washing machine,[24.]
792,Washing machine,[]
793,Washing machine,[-2.]
794,Washing machine,[]
795,Washing machine,[-5. 45.]
796,Washing machine,[]
797,Washing machine,[]
798,Washing machine,[15. -8.  4. -2.  1. -1.]
799,Washing machine,[2. 0.]
800,Washing machine,[]
801,Washing machine,[ 51. -49.]
802,Washing machine,[-34.  23. -40.  -2.]
803,Washing machine,[  7. -16.]
804,Washing machine,[2. 0.]
805,Washing machine,[]
806,Washing machine,[]
807,Washing machine,[]
808,Washing machine,[]
809,Washing machine,[]
810,Washing machine,[]
811,Washing machine,[]
812,Washing machine,[]
813,Washing machine,[]
814,Washing machine,[]
815,Washing machine,[]
816,Washing machine,[-195.   -2.  164.   43. -208.  195.    8.]
817,Washing machine,[]
818,Washing machine,[]
819,Washing machine,[ 0. 17.]
820,Washing machine,[4.]
821,Washing machine,[ 6. -6.]
822,Washing machine,[0.]
823,Washing machine,[ 1. -5.  1. -1. -1.  0.  1.  0. -1. -4.]
824,Washing machine,[]
825,Washing machine,[19.]
826,Washing machine,[]
827,Washing machine,[]
828,Washing machine,[-15.   7.]
829,Washing machine,[]
830,Washing machine,[13. -4.]
831,Washing machine,[]
832,Washing machine,[]
833,Washing machine,[]
834,Washing machine,[]
835,Washing machine,[-5.  7.]
836,Washing machine,[]
837,Washing machine,[]
838,Washing machine,[ 14. -22.  20.]
839,Washing machine,[]
840,Washing machine,[11.]
841,Washing machine,[4.]
842,Washing machine,[-18.  29.]
843,Washing machine,[]
844,Washing machine,[-2. 22.]
845,Washing machine,[]
846,Washing machine,[28.]
847,Washing machine,[]
848,Washing machine,[]
849,Washing machine,[]
850,Washing machine,[1. 2.]
851,Washing machine,[]
852,Washing machine,[]
853,Washing machine,[]
854,Washing machine,[-16.   6.]
855,Washing machine,[]
856,Washing machine,[-40. -37.  16.  34. -29.  45. -40. -19. -10.  15.  15.  56.]
857,Washing machine,[0.]
858,Washing machine,[-4.]
859,Washing machine,[]
860,Washing machine,[]
861,Washing machine,[]
862,Washing machine,[]
863,Washing machine,[]
864,Washing machine,[]
865,Washing machine,[0.]
866,Washing machine,[]
867,Washing machine,[]
868,Washing machine,[]
869,Washing machine,[]
870,Washing machine,[2.]
871,Washing machine,[]
872,Washing machine,[]
873,Washing machine,[]
874,Washing machine,[]
875,Washing machine,[1.]
876,Washing machine,[]
877,Washing machine,[]
878,Washing machine,[]
879,Washing machine,[0.]
880,Washing machine,[]
881,Washing machine,[]
882,Washing machine,[]
883,Washing machine,[1.]
884,Washing machine,[]
885,Washing machine,[]
886,Washing machine,[]
887,Washing machine,[]
888,Washing machine,[]
889,Washing machine,[0.]
890,Washing machine,[]
891,Washing machine,[]
892,Washing machine,[]
893,Washing machine,[]
894,Washing machine,[]
895,Washing machine,"[  3.   5.   5.   0.  -1.  -4.  -2.   1.   0.   1.   2.  -1.  -2.  -1.
   2.   1.  -1.   1.  -3.   0.   1.  -3.   1.   2.  -4.   3.  -1.   1.
  -3.   0.  10. -12.   0.   0.   1.  -2.   4.   0.  -3.  -2.   0.   3.
  -4.   0.   0.   2.  -1.   0.  10.]"
896,Washing machine,[0.]
897,Washing machine,[]
898,Washing machine,[]
899,Washing machine,[]
900,Washing machine,[]
901,Washing machine,"[-262.   46.  287. -306.    5.  321. -311.    1.  305. -278.   31.  259.
 -281.   -2.  264. -238.  -11.  315. -331.   -7.  376. -355.  -18.  344.
 -332.   -2.    6.    1.    8.   40.  -49.  -38.   12.  269. -258.  -19.
  250. -259.   23.  268. -296.   13.  350. -366.    0.  277. -295.   22.
  285. -264.   18.    0.  -14.    4.   60.  -48.    4.    4.  -15.   -5.
   94.  168. -249.  155.   92. -229.   -4.  222. -220.   -1.  202. -246.
  -13.  282. -271.   19.  226.]"
902,Washing machine,[0. 0. 0.]
903,Washing machine,[]
904,Washing machine,[]
905,Washing machine,[ 8.  5. 13.]
906,Washing machine,[]
907,Washing machine,[3.]
908,Washing machine,[ -1. -10.  11.]
909,Washing machine,[ 0. 14.  6.]
910,Washing machine,[]
911,Washing machine,[]
912,Washing machine,[]
913,Washing machine,"[   6. -139.  148.   -4. -141.   84.   31.  -97.  114.   14. -117.  -11.
  139. -139.  -20.  137.  -18.  -98.  112.   12. -145.  134.  -29. -105.
  162.  -17. -109.   62.   53. -131.   89.   24.  -89.  131.  -31.  -93.
   98.   24. -143.    3.  117.   41. -161.  116.    1. -112.  131.    4.
 -144.  182.  -42. -146.  172.  -35. -115.  -12.  115. -131.   11.  120.
 -103.  -26.  130.    5. -131.  125.   38. -160.  116.  -14. -109.  140.
    4. -130.   58.   40.  -94.  -23.  114. -107.   33.   65.  -98.  -16.
  166. -156.  -16.   83.   34. -145.  135.    1. -132.  161.  -48. -113.
  170.  -24. -115.  -17.  109. -120.   11.  133. -144.   25.  101.  -62.
  -65.  124.  -99.  -23.  116.   21. -143.  143.  -27. -109.  136.   59.
 -143.   13.   72. -100.    1.  143. -137.   14.  130. -120.   -3.   83.
   42. -140.  178.  -55. -141.  214.  -62. -134.  201.  -86. -112.  225.
  -95. -121.   -5.  130. -130.    0.  133. -129.  -16.  137. -139.   20.
  111.  -98.  -36.  113.   -5. -116.  158.   -1. -158.  136.   -6. -103.
  106.   34. -149.]"
914,Washing machine,[]
915,Washing machine,[-160.  125.   23. -127.  143.  -11. -158.  162.]
916,Washing machine,[]
917,Washing machine,[]
918,Washing machine,[]
919,Washing machine,[]
920,Washing machine,[]
921,Washing machine,[0.]
922,Washing machine,[-4. -6.  3.]
923,Washing machine,[5.]
924,Washing machine,[ 17.  -2.  -1.  -3.  17. -16.  -3.   3.  -3.  -6.   5.]
925,Washing machine,[19.]
926,Washing machine,[]
927,Washing machine,[]
928,Washing machine,[23.]
929,Washing machine,[1.]
930,Washing machine,[ 17. -19.   0.  -2.   3.  -2.  16. -13.  -2.  -3.]
931,Washing machine,[2. 0.]
932,Washing machine,[]
933,Washing machine,[]
934,Washing machine,[]
935,Washing machine,[15.  8.  0.]
936,Washing machine,[3.]
937,Washing machine,[-13.  -1.]
938,Washing machine,[]
939,Washing machine,[]
940,Washing machine,[]
941,Washing machine,[]
942,Washing machine,[6. 2.]
943,Washing machine,[]
944,Washing machine,[]
945,Washing machine,[]
946,Washing machine,[]
947,Washing machine,"[ -5.  -4.   5.  -3.  -2.   4.  -5.   1.  -1.   1.  -4.   2.   1.  -1.
   3.  -6.   0.   5.  -5.   1.   0.   2.  -1.   1.  -1.   1.  -1.   4.
  -3.   1.   1.   1.   0.  -4.   6.  -1.  -3.   0.   1.  -3.   4.  13.
 -15.   2.   4.  -4.  -6.]"
948,Washing machine,[]
949,Washing machine,[-38.  -9.  -5. -38.]
950,Washing machine,[]
951,Washing machine,[]
952,Washing machine,[]
953,Washing machine,[0.]
954,Washing machine,[]
955,Washing machine,[]
956,Washing machine,[1.]
957,Washing machine,[]
958,Washing machine,[]
959,Washing machine,[]
960,Washing machine,[ 1. -1.  0.  1. -1.  0.  0.  0.]
961,Washing machine,[]
962,Washing machine,[]
963,Washing machine,[]
964,Washing machine,[]
965,Washing machine,[-33.  20.   0.  -5.  20.]
966,Washing machine,[]
967,Washing machine,[35. -2.]
968,Washing machine,[ 0.  0. 12. -3.  0.  1. -2. -2.  2.  3. -2. -4. -1.  5.]
969,Washing machine,[2.]
970,Washing machine,[-29.  17.]
971,Washing machine,[32. -1.]
972,Washing machine,[]
973,Washing machine,[ 21.   9. -33.  -8.  19.]
974,Washing machine,[]
975,Washing machine,[20. -9.]
976,Washing machine,[ 3. -4. 11.]
977,Washing machine,[  2.   1.   9.  -3.   2.  -2.   1.   0.   1.   0.  -1.   1.  13. -15.]
978,Washing machine,[]
979,Washing machine,[ -8.  14. -18.   6.  36.]
980,Washing machine,[0.]
981,Washing machine,[21.]
982,Washing machine,[]
983,Washing machine,[]
984,Washing machine,[18. -2.]
985,Washing machine,[0.]
986,Washing machine,[]
987,Washing machine,[]
988,Washing machine,[]
989,Washing machine,[]
990,Washing machine,[]
991,Washing machine,[]
992,Washing machine,[]
993,Washing machine,[  8. -10.]
994,Washing machine,[]
995,Washing machine,[]
996,Washing machine,[ 261.  -43. -227.  225.  -99. -105.  -12.  234.]
997,Washing machine,[]
998,Washing machine,[]
999,Washing machine,[]
1000,Washing machine,[]
1001,Washing machine,[ 8.  1. -1. 10. -1.  0.  0.  1. -4.  1. -1. -1.  0.  2. -2.]
1002,Washing machine,[15. 33.]
1003,Washing machine,[]
1004,Washing machine,[15.]
1005,Washing machine,[]
1006,Washing machine,[]
1007,Washing machine,[]
1008,Washing machine,[-11.  24.]
1009,Washing machine,[]
1010,Washing machine,[]
1011,Washing machine,[]
1012,Washing machine,[ -2.  -2.  -2.  16.   0.  -4.   4.  -3.   0.   0.   2.  17. -15.  -1.]
1013,Washing machine,[]
1014,Washing machine,[-7.]
1015,Washing machine,[]
1016,Washing machine,[5.]
1017,Washing machine,[]
1018,Washing machine,[-24.  24.]
1019,Washing machine,[0.]
1020,Washing machine,[]
1021,Washing machine,[-1.  0.]
1022,Washing machine,[0. 0.]
1023,Washing machine,[0. 1.]
1024,Washing machine,"[ 1.  -1.   1.   0.   0.  -1.   0.   0.   0.   0.   0.   1.   0.   0.
  0.  -2.   3.   0.  -0.5 -0.5 -4.   4.  -1.   1.   0.  -2.   3.  -1.
  0.   0.  -1.   0.   1.  -1.   1.  -1.   1.  -2.   0.  -1.   1.   0.
  1.   1.   1.   0.   2.  -1.   0.   0.   0.   0.   1.  -1.   0.   1.
  0.  -2.   0.   1.   1. ]"
1025,Washing machine,[]
1026,Washing machine,[]
1027,Washing machine,[]
1028,Washing machine,[]
1029,Washing machine,"[ 2.  2.  0. -1. -6.  1.  0. -1. -6.  0. -1.  5. -1. -1.  2.  0.  1.  0.
 -1.  0.  1. -1.  0.  0.  0. -1. -1.  0.  2. -2.  0. -6.  0.  1. -2.  3.
 -1.  0.  0.  1.  3.  3. -3. -1.  3. -2.  0. -1.  8. -3.  2.  1. -1.  1.
 -2.  3.  0. -3.  9. -3. -4.  0.  4. -1.]"
1030,Washing machine,[3. 0.]
1031,Washing machine,[2.]
1032,Washing machine,[-3.]
1033,Washing machine,[2. 2.]
1034,Washing machine,[ 2. -2.]
1035,Washing machine,[5.]
1036,Washing machine,[ 0. -2.]
1037,Washing machine,[3.]
1038,Washing machine,[11.]
1039,Washing machine,[3. 0.]
1040,Washing machine,[ 5. -2.]
1041,Washing machine,[-1.]
1042,Washing machine,[ 2. -1.]
1043,Washing machine,[ 1. -8.]
1044,Washing machine,[2.]
1045,Washing machine,[2.]
1046,Washing machine,[2.]
1047,Washing machine,[1.]
1048,Washing machine,[0. 1.]
1049,Washing machine,[2. 1.]
1050,Washing machine,[-3.]
1051,Washing machine,[-4.  1.]
1052,Washing machine,[0.]
1053,Washing machine,[2.]
1054,Washing machine,[]
1055,Washing machine,[4.]
1056,Washing machine,[]
1057,Washing machine,"[-288.    8.  291. -313.   18.  308. -325.   33.  272. -274.   43.  316.
 -292.   -3.  274. -298.   17.  303. -295.  -27.  303. -277.  -14.  287.
 -285.   19.  245. -250.    9.  -34.   39.  -23.   17.  -19.   25.   11.
  239. -254.  112.  143. -256.  -12.  293. -310.   17.  261. -297.   19.
  295. -273.  -30.  289. -274.  -25.  234. -240.   17.  237. -229.  -11.
  266. -248.  -24.  266. -254.  -14.  293. -273.   -7.   67.  -90.   38.
  180.   96. -261.  143.   83.]"
1058,Washing machine,[]
1059,Washing machine,[0.]
1060,Washing machine,[]
1061,Washing machine,[4.]
1062,Washing machine,[0.]
1063,Washing machine,[-13.   3.  -5.]
1064,Washing machine,[0.]
1065,Washing machine,[]
1066,Washing machine,[0.]
1067,Washing machine,[1.]
1068,Washing machine,[]
1069,Washing machine,[1.]
1070,Washing machine,[]
1071,Washing machine,[]
1072,Washing machine,[]
1073,Washing machine,[ 5. -9.]
1074,Washing machine,[]
1075,Washing machine,[]
1076,Washing machine,[]
1077,Washing machine,[]
1078,Washing machine,[]
1079,Washing machine,[-13.  17.  16.   6.]
1080,Washing machine,[16.]
1081,Washing machine,[ 7. 20.]
1082,Washing machine,[]
1083,Washing machine,[]
1084,Washing machine,[4. 2. 0.]
1085,Washing machine,[]
1086,Washing machine,"[  9.  -2.   5.  -7.   9.  -4.  -1.   3.   3.  -5.  -3.   5.  -2.  -2.
   1.  26. -28.   6.  -1.   6.  -1.   2.  -4.   3.  -1.  -2.   4.]"
1087,Washing machine,[1. 4.]
1088,Washing machine,[]
1089,Washing machine,[]
1090,Washing machine,[-6. 17.]
1091,Washing machine,[]
